Gene,Log2FC,PVal
GPS2,1.8253344531467552,0.0406622475724776
DLG4,2.0690729942934345,0.000191648987532
PITPNM3,2.194308290015223,2.476355806295102e-09
USP6,3.5168147802277785,4.7614403674130135e-05
GGT6,4.485920537306136,6.751457929188184e-05
MIR3183,2.9093621607419355,0.0407559856380639
RPS4XP17,6.94384265448311,0.0001156409147548
VPS9D1-AS1,1.9560910920879495,0.0001835168333849
PIEZO1,1.6884908962053318,0.0004258304582307
SNAI3,2.3759711006545574,0.0071889154012205
SNAI3-AS1,3.25952596142684,1.0665280131754804e-05
MVD,2.2772145716893832,1.6431466210826764e-29
MIR6775,3.224649645351004,9.383876168830296e-05
SLC7A5,1.71703318796042,0.0001672194873912
FOXC2,4.174247894794115,9.132306639866425e-08
MAF,3.3659242170088186,8.141735847546306e-06
PDPR,1.648145668289288,3.236698592102753e-09
NQO1,2.0212327213557697,4.8551890240191306e-11
ENKD1,2.4346877814484444,9.85973931313712e-05
CES4A,4.420462504904442,0.0125110484386223
CES3,2.817937189083743,6.012770834941258e-06
MT1X,3.381251968035901,7.274064283973368e-11
MT1H,5.287233665293318,0.023775868004194
MT1G,10.034053127603856,2.8112972707767954e-10
MT1A,5.850929560465412,0.0235056000759086
MT1M,3.125886337677072,0.0004217894571353
MT1E,3.680665075726436,2.812726706232584e-26
MT1L,7.467627444389684,4.7672869685432834e-24
MT2A,3.45533727329569,7.987266064127029e-19
CAPNS2,4.711286637255028,7.095601147414973e-06
LPCAT2,1.7045011074430056,0.000204222963821
MMP2,3.3276162511666443,2.7555730882892475e-09
TOX3,5.850929560465412,0.0235056000759086
LINC02168,3.8674603708251785,0.0260989516988137
NKD1,2.067626783517401,0.0181691482608527
RNA5SP425,3.2381676234046,0.0073765473704013
CTF1,4.118391736980521,0.0016118415616586
SLX1A-SULT1A3,4.420462504904442,0.0125110484386223
CDIPTOSP,4.508574040183814,0.0134656057351923
QPRT,5.5632639284721686,2.6278620441954274e-09
NUPR1,5.009457922423006,1.2828745555194628e-10
HS3ST2,6.710832709276718,7.593045391688367e-18
NPIPB5,2.090678235862152,0.0003213151016869
EEF2K,1.530181202102146,2.3017730861835885e-05
NPIPB3,1.9835257986941397,3.057411623537155e-05
NPIPP1,1.5671608533702837,0.003558554273407
MIR193BHG,2.1359137989001216,6.355549473752161e-07
TVP23CP2,3.508812775253488,0.0010104839942328
SNX29,2.1994847164255997,5.343581105053059e-07
GRIN2A,4.508574040183814,0.0134656057351923
ENPP7P14,3.155479386150868,0.0226605546447347
